workerid,rt,color_other,color_target,n_total,response,n_target,slide_number_in_experiment,count,colorblind,language,enjoyment,gender,age,comments,languages,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
4,10955,white,black,100,"[u'few', u'some', u'']",12,12,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,4937,white,black,100,"[u'about half', u'', u'']",48,13,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,10169,black,white,10,"[u'more than half', u'the majority', u'']",7,14,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,8891,black,white,10,"[u'less than half', u'', u'']",5,15,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,7877,white,black,5,"[u'less than half', u'', u'']",2,16,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,5711,white,black,5,"[u'very few', u'', u'']",1,17,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,9624,black,white,10,"[u'less than half', u'', u'']",4,18,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,10083,white,black,10,"[u'almost all', u'the majority', u'']",9,19,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,7578,black,white,5,"[u'all', u'', u'']",5,20,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,5756,white,black,25,"[u'most', u'', u'']",19,21,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,5998,black,white,5,"[u'almost all', u'', u'']",4,22,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,9822,white,black,25,"[u'about half', u'', u'']",12,23,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,6569,black,white,100,"[u'less than half', u'', u'']",25,24,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,7545,white,black,100,"[u'most', u'over half', u'']",72,25,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,4762,black,white,5,"[u'all', u'', u'']",0,26,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
4,7637,white,black,25,"[u'less than half', u'', u'']",10,27,english,no,english,1,Male,28,,,Yes,1,Windows,768,1366,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3WI0P0II620O2OTZGPJH28IHP4MDRH,4,Approved,Mi Mai 17 22:01:15 MESZ 2017,Mi Mai 17 13:34:00 MESZ 2017,Mi Mai 17 13:41:15 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},5.5126333333333335,[]
5,26702,black,white,100,"[u'most', u'many', u'a majority']",88,2,English,no,English,2,Male,25,,none,Yes,2,Windows,1024,1280,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3A4NIXBJ777G3K4ZOYLOZMWCSQPLMH,5,Approved,Mi Mai 17 22:01:18 MESZ 2017,Mi Mai 17 13:34:06 MESZ 2017,Mi Mai 17 13:41:18 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},7.153983333333334,[]
5,16053,black,white,100,"[u'few', u'less', u'a small number']",13,3,English,no,English,2,Male,25,,none,Yes,2,Windows,1024,1280,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3A4NIXBJ777G3K4ZOYLOZMWCSQPLMH,5,Approved,Mi Mai 17 22:01:18 MESZ 2017,Mi Mai 17 13:34:06 MESZ 2017,Mi Mai 17 13:41:18 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},7.153983333333334,[]
5,85229,black,white,10,"[u'half', u'some', u'a moderate amount']",5,4,English,no,English,2,Male,25,,none,Yes,2,Windows,1024,1280,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3A4NIXBJ777G3K4ZOYLOZMWCSQPLMH,5,Approved,Mi Mai 17 22:01:18 MESZ 2017,Mi Mai 17 13:34:06 MESZ 2017,Mi Mai 17 13:41:18 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},7.153983333333334,[]
5,9076,white,black,25,"[u'a majority', u'many', u'most']",19,5,English,no,English,2,Male,25,,none,Yes,2,Windows,1024,1280,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3A4NIXBJ777G3K4ZOYLOZMWCSQPLMH,5,Approved,Mi Mai 17 22:01:18 MESZ 2017,Mi Mai 17 13:34:06 MESZ 2017,Mi Mai 17 13:41:18 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},7.153983333333334,[]
5,11594,white,black,10,"[u'less', u'few', u'a couple']",2,6,English,no,English,2,Male,25,,none,Yes,2,Windows,1024,1280,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3A4NIXBJ777G3K4ZOYLOZMWCSQPLMH,5,Approved,Mi Mai 17 22:01:18 MESZ 2017,Mi Mai 17 13:34:06 MESZ 2017,Mi Mai 17 13:41:18 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},7.153983333333334,[]
5,16027,black,white,5,"[u'none', u'', u'']",0,7,English,no,English,2,Male,25,,none,Yes,2,Windows,1024,1280,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3A4NIXBJ777G3K4ZOYLOZMWCSQPLMH,5,Approved,Mi Mai 17 22:01:18 MESZ 2017,Mi Mai 17 13:34:06 MESZ 2017,Mi Mai 17 13:41:18 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},7.153983333333334,[]
5,12559,white,black,5,"[u'most', u'a majority', u'many']",3,8,English,no,English,2,Male,25,,none,Yes,2,Windows,1024,1280,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3A4NIXBJ777G3K4ZOYLOZMWCSQPLMH,5,Approved,Mi Mai 17 22:01:18 MESZ 2017,Mi Mai 17 13:34:06 MESZ 2017,Mi Mai 17 13:41:18 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},7.153983333333334,[]
5,13580,black,white,10,"[u'fewer', u'less', u'some']",4,9,English,no,English,2,Male,25,,none,Yes,2,Windows,1024,1280,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3A4NIXBJ777G3K4ZOYLOZMWCSQPLMH,5,Approved,Mi Mai 17 22:01:18 MESZ 2017,Mi Mai 17 13:34:06 MESZ 2017,Mi Mai 17 13:41:18 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},7.153983333333334,[]
5,9706,white,black,100,"[u'some', u'less', u'fewer']",31,10,English,no,English,2,Male,25,,none,Yes,2,Windows,1024,1280,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3A4NIXBJ777G3K4ZOYLOZMWCSQPLMH,5,Approved,Mi Mai 17 22:01:18 MESZ 2017,Mi Mai 17 13:34:06 MESZ 2017,Mi Mai 17 13:41:18 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},7.153983333333334,[]
5,18848,black,white,10,"[u'all', u'every single one', u'']",10,11,English,no,English,2,Male,25,,none,Yes,2,Windows,1024,1280,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3A4NIXBJ777G3K4ZOYLOZMWCSQPLMH,5,Approved,Mi Mai 17 22:01:18 MESZ 2017,Mi Mai 17 13:34:06 MESZ 2017,Mi Mai 17 13:41:18 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},7.153983333333334,[]
5,13424,white,black,100,"[u'many', u'a majority', u'most']",77,12,English,no,English,2,Male,25,,none,Yes,2,Windows,1024,1280,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3A4NIXBJ777G3K4ZOYLOZMWCSQPLMH,5,Approved,Mi Mai 17 22:01:18 MESZ 2017,Mi Mai 17 13:34:06 MESZ 2017,Mi Mai 17 13:41:18 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},7.153983333333334,[]
5,7971,white,black,5,"[u'a couple', u'fewer', u'less']",2,13,English,no,English,2,Male,25,,none,Yes,2,Windows,1024,1280,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3A4NIXBJ777G3K4ZOYLOZMWCSQPLMH,5,Approved,Mi Mai 17 22:01:18 MESZ 2017,Mi Mai 17 13:34:06 MESZ 2017,Mi Mai 17 13:41:18 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},7.153983333333334,[]
5,14334,black,white,100,"[u'about half', u'some', u'a lot']",44,14,English,no,English,2,Male,25,,none,Yes,2,Windows,1024,1280,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3A4NIXBJ777G3K4ZOYLOZMWCSQPLMH,5,Approved,Mi Mai 17 22:01:18 MESZ 2017,Mi Mai 17 13:34:06 MESZ 2017,Mi Mai 17 13:41:18 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},7.153983333333334,[]
5,8372,black,white,5,"[u'most', u'a majority', u'many']",4,15,English,no,English,2,Male,25,,none,Yes,2,Windows,1024,1280,Chrome,3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3TKN0IPJXHFU9H7RPWK0WU69HS112G,Language study,A 10-minute study where you fill in blanks,language research tuebingen fun cognitive science university,$0.80,Mi Mai 17 13:32:54 MESZ 2017,30,0,0,30,Reviewable,NotReviewed,1 cond,1800,30000,Fr Jun 16 13:32:54 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2W8QYINE4DVVMX4UZZ4JUW,3A4NIXBJ777G3K4ZOYLOZMWCSQPLMH,5,Approved,Mi Mai 17 22:01:18 MESZ 2017,Mi Mai 17 13:34:06 MESZ 2017,Mi Mai 17 13:41:18 MESZ 2017,Mi Mai 17 22:01:27 MESZ 2017,,,,,{},7.153983333333334,[]
